category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Sports,The Greek goddess Nike is considered a personification of triumph.,True,False,,,A,medium,false,
Sports,Members of the Russian Olympic team were taken hostage during the 1972 Summer Olympics in Munich.,False,True,,,A,medium,false,
Sports,The five colors on the Olympic represent five of the continents.,True,False,,,B,medium,false,
Sports,Which golf course is commonly referred to as the home of golf?,Royal Birkdale,Turnberry,Pebble Beach,St. Andrews,D,medium,false,
Sports,Australian golfer Greg Norman has never won a major golf championship.,True,False,,,B,medium,false,
Sports,"What do golfers Adam Scott, Greg Norman and Geoff Ogilvy have in common?",They were all born in Australia.,They have never won majors championships.,They were all born in New Zealand.,They were all born in 1980.,A,medium,false,
Sports,Turnberrys Ailsa Course hosted the 2009 Open Championship.,False,True,,,B,medium,false,
Sports,Golf has never been played at the Olympic Games.,True,False,,,B,medium,false,
Sports,A golf player hits the ball from the tee onto the green and in the hole all in one shot. What is this called?,Birdie,Holed,Hole-in-one,Bogey,C,medium,false,
Sports,"A golf player, on a par 5, hits their drive O.B. (Out of Bounds). What should he/she do after that?","take a stroke-and-distance penalty and play the ball from the tee again, as stroke 3",take a stroke penalty and drop a new ball from where the original ball entered the O.B. area,None of these,replay the stroke without a penalty,A,medium,false,
Sports,Is it true that the maximum number of clubs allowed in a golf players bag during a round is 17?,Yes,No,,,B,medium,false,
Sports,"In theory, a foursome should get around all 18 holes of a golf course in how many hours?",4 hours,6 hours,7 hours,2 hours,A,medium,false,
Sports,"Football player Edison Arantes do Nascimento, known as Pele, was nicknamed after which of the following?",A meal,A cartoon character,A hurricane,A football player,D,medium,false,
Sports,"In which football team did Ronaldo de Assis Moreira, known as Ronaldinho, make his European debut in 2001?",Paris Saint-Germain,Barcelona,Milan,Nantes,A,medium,false,
Sports,Of what descent is football player Zinedine Zidane?,Moroccan,Algerian,Egyptian,South African,B,medium,false,
Sports,For what U.S. football team did David Beckham start playing in 2007?,New York Red Bulls,Los Angeles Galaxy,Columbus Crew,D.C. United,B,medium,false,
Sports,What type of injury put the end of Marco van Bastens career in 1995?,Back injury,Knee injury,Ankle injury,Head injury,C,medium,false,
Sports,In which of these European football teams hasnt Diego Maradona played?,Napoli,Sevilla,Barcelona,Real Madrid,D,medium,false,
Sports,"What interesting nickname was given to football player Ronaldo Luis Nazario de Lima, better known simply as Ronaldo?",The Phenomenon,The Magician,The Unbelievable,The Miracle,A,medium,false,
Sports,"In which U.S. football team has Franz Beckenbauer played between 1977 and 1980, and again in 1983?",New York Cosmos,Columbus Crew,D.C. United,New York Red Bulls,A,medium,false,
Sports,In what position did football star Romario play throughout his career?,Defender,Striker,Sweeper,Midfielder,B,medium,false,
Sports,In what football team hasnt Johan Cruyff played throughout his career?,Barcelona,Los Angeles Aztecs,Washington Diplomats,Milan,D,medium,false,
Sports,Which American chess player was called The Pride and Sorrow of Chess?,Paul Keres,Paul Morphy,Emmanuel Lasker,Mikhail Botvinnik,B,medium,false,
Sports,"This chess player, originally from Armenia, was the chess champion of the world from 1985 to 2000, when he lost the title to Vladimir Kramnik. He is also known in the chess world for his numerous and titanic struggles with Anatoly Karpov.",Akiba Rubinstein,Mikhail Tal,Garry Kasparov,Victor Korchnoi,C,medium,false,
Sports,"This chess player, famous for his Anti-Semitism and his reclusiveness, became the first American to win the official world chess championship.",Paul Morphy,Frank Marshall,William Steinitz,Bobby Fischer,D,medium,false,
Sports,Which famous artist also went to try his hand at chess?,Man Ray,Pablo Picasso,Marcel Duchamp,Henri Matisse,C,medium,false,
Sports,This Russian chess player played during the 1960s and was one of the first to analyze his opponents earlier games. He is also one of the few players to hold a full-time job as an engineer.,Paul Keres,Tigran Petrosian,Mikhail Tal,Mikhail Botvinnik,D,medium,false,
Sports,Bobby Fischer won 20 chess games in a row when he was at the height of his game.,True,False,,,B,medium,false,
Sports,"This Russian grandmaster was known for his intimidating stare. He was considered extremely good at sacrificing pieces. However, poor health caused him to never play to his full potential.",Harry Nelson Pillsbury,Mikhail Tal,Paul Keres,Salo Flohr,B,medium,false,
Sports,"What Russian-French grandmaster was world chess champion from 1927-1935, and then promptly lost the title to Max Euwe?",Salo Flohr,Alexander Alekhine,Jose Raul Capablanca,Aron Nimzovitch,B,medium,false,
Sports,This was the year the Pittsburgh Penguins hockey team was founded. The same year the NHL doubled in size from the Original Six to twelve teams.,1970,1966,1968,1967,D,medium,false,
Sports,The Pittsburgh Penguins are members of the Pacific Division of the Western Conference of the NHL.,False,True,,,A,medium,false,
Sports,In what year did the Pittsburgh Penguins win their first Playoff Series?,1968,1970,1967,1972,B,medium,false,
Sports,What were the original team colors of the Pittsburgh Penguins?,They have always worn black and gold.,blue and white,black and gold,gold and white,B,medium,false,
Sports,What year did the Pittsburgh Penguins win their first Stanley Cup?,1989,1991,1992,1990,B,medium,false,
Sports,Who was the Goalie acquired from the Buffalo Sabres who played for the Pittsburgh Penguins in their first two Stanley Cup victories?,Wendell Young,Bruce Racine,Frank Pietrangelo,Tom Barrasso,D,medium,false,
Sports,This Pittsburgh Penguin became the first player/owner in NHL history in the year 2000.,Jaromir Jagr,Ron Francis,Mario Lemieux,Scotty Bowman,C,medium,false,
Sports,Where was the famed Alabama football coach Paul Bryant born?,"Moro Bottom, Ark.","Junction, TX","Louisville, Ky","Chicago, IL",A,medium,false,
Sports,"In 1927, Paul Bryant successfully wrestled a muzzled bear, which earned him the nickname Bear.",False,True,,,B,medium,false,
Sports,During World War II Paul Bryant avoided the draft and coached high school football teams.,True,False,,,B,medium,false,
Sports,In what year did Paul Bryant become head coach for the University of Alabama?,1973,1958,1966,1956,B,medium,false,
Sports,Bear Bryant was reluctant to accept the head coaching position at Alabama and only left Texas AM after they agreed to double his salary.,False,True,,,A,medium,false,
Sports,"In 1970, Paul Bryant invented the wishbone offense.",False,True,,,A,medium,false,
Sports,"Paul Bryants win over Tennessee in 1981 was his 315th win, earning him the record for victories over Amos Alonzo Stagg.",True,False,,,B,medium,false,
Sports,"Gary Busey portrayed Paul Bryant in the 1984 biographical film, The Bear.",False,True,,,B,medium,false,
Sports,In what year did Paul Bryant die?,1987,1982,1983,1990,C,medium,false,
Sports,"A record for the fastest goal was set at the start of an NHL playoff game on April 17, 1972. How long after the start of the playoff game was it scored?",6 seconds,4 seconds,3 seconds,5 seconds,A,medium,false,
Sports,"Colorado Avalanche forward, Shjon Podein wore his uniform, equipment and skates for more than 25 hours after his team won the Stanley Cup.",False,True,,,B,medium,false,
Sports,What happened during the second period of Game 4 of the 1988 Stanley Cup Finals between the Boston Bruins and the Edmonton Oilers?,The refs never showed up for the second period.,The coaches had a fight on the ice.,The lights went out.,There was a bomb threat.,C,medium,false,
Sports,"There are more than 2,500 different names engraved on the Stanley Cup.",False,True,,,A,medium,false,
Sports,"When the New Jersey Devils won the Stanley Cup in 2003, where did goaltender, Martin Brodeur take the Cup?",to a diner,to the bathroom,to a car show,to a movie theatre,D,medium,false,
Sports,"In 1980, Clarke Gillies of the New York Islanders let his cat eat dinner from the Stanley Cup.",False,True,,,A,medium,false,
Sports,Once the Stanley Cup was taken on MTV Prime Time Beach House and stuffed with clams and oysters.,False,True,,,B,medium,false,
Sports,Where was the Stanley Cup made?,France,"London, England",Canada,"New York, New York",B,medium,false,
Sports,How old was Jim Brown when he retired from the Cleveland Browns?,33,45,30,31,C,medium,false,
Sports,The Cleveland Browns were founded in 1945.,True,False,,,B,medium,false,
Sports,In what year did the Cleveland Browns win their first NFL Championships?,1964,1954,1950,1955,C,medium,false,
Sports,"In 2009, this Cleveland Browns player was involved in a car accident that left a pedestrian dead.",Donte Stallworth,Joe Thomas,Brady Quinn,Braylon Edwards,A,medium,false,
Sports,"Derek Anderson, who joined the Cleveland Browns in 2006, was born in 1983.",True,False,,,A,medium,false,
Sports,"Shaun Rodgers, who joined the Cleveland Browns in 2008, plays what position?",Wr and QB,Wr,LB,"Wr, Db",C,medium,false,
Sports,"The colors of the Cleveland Browns are brown, orange and black.",False,True,,,A,medium,false,
Sports,Bernie Kosar finished his career with the Cleveland Browns.,True,False,,,B,medium,false,
Sports,Derek Anderson has worn number is 3 for the Cleveland Browns.,True,False,,,A,medium,false,
Sports,What jersey number has Jamal Lewis worn for the Cleveland Browns?,17,92,3,31,D,medium,false,
Sports,In what year was the NCAA Mens Basketball Tournament founded?,1907,1917,1939,1956,C,medium,false,
Sports,No team has ever entered the NCAA Mens Basketball Tournament undefeated.,False,True,,,A,medium,false,
Sports,What NCAA Mens Basketball team has won the most National Titles from 1939-2009?,Kentucky,Kansas,North Carolina,UCLA,D,medium,false,
Sports,The NCAA Mens Basketball Tournament is also know as the Grand Finale.,True,False,,,B,medium,false,
Sports,Which league does not hold a post season tournament to determine who their automatic bid is to the NCAA Championship?,Big East,Ivy,Mid West Conference,Sunbelt,B,medium,false,
Sports,CBS has always had the rights to broadcast the NCAA Mens Tournament.,True,False,,,B,medium,false,
Sports,The NCAA started seeding mens basketball teams in 1979 and 2008 marked the first time when all #1 seeds made it to the Final Four. Name the teams that made it.,"Kansas, North Carolina, UCLA, Memphis","Kansas, North Carolina, UCLA, UNLV","Kansas, North Carolina, Duke, Memphis","Kentucky, North Carolina, UCLA, Memphis",A,medium,false,
Sports,In 1953 Kentucky finished 25–0 but didnt go to the NCAA Mens Division I Basketball Tournament because they didnt accept the invitation.,True,False,,,A,medium,false,
Sports,"Since the beginning of the NCAA Mens Basketball tournament until 2009, what team had the most tournament appearances without ever having gone to the Championship game?",Missouri,Texas Tech,Yale,BYU,D,medium,false,
Sports,In 1941 this NCAA Mens basketball team set the record for lowest points scored in a Championship appearance.,North Carolina,Mississippi Valley St.,North Texas University,Yale,A,medium,false,
Sports,Which of these former basketball players has the most NCAA Championship wins and NBA Championship wins combined?,Michael Jordan,Kareem Abdul Jabbar,Bill Russell,Sam Jones,C,medium,false,
Sports,"The true origin of racquetball is questionable, but which decade did the shortened racquet appear?",1900s,1930s,1970s,1950s,B,medium,false,
Sports,Regulation racquetball courts are 20 x 20 x 40 feet.,True,False,,,A,medium,false,
Sports,In racquetball a player must win by at least how many points?,3,4,1,2,D,medium,false,
Sports,What are the two basic types of serves in racquetball?,Drive serve and Lob serve,Stoop serve and Straight serve,Pure serve and Fake serve,Stick serve and Flick serve,A,medium,false,
Sports,In racquetball the drop shot is not a hard-hit shot.,True,False,,,A,medium,false,
Sports,"Is it true that in racquetball, the kill shot is a legal shot that is hit low on the front wall and bounces twice before it reaches the service line?",No,Yes,,,B,medium,false,
Sports,Can doubles be played in racquetball?,No,Yes,,,B,medium,false,
Sports,According to the official rules of the United States Racquetball Association a match may be forfeited by the referee in which of the following cases?,All of these,"Any player for a singles match, or any team for a doubles match, fails to report to play. Normally, 20 minutes from the scheduled game time will be allowed before forfeiture.","Any player refuses to abide by the referees decision, or engages in unsportsmanlike conduct.",Any player leaves the court without permission of the referee during a game,A,medium,false,
Sports,The racquetball term avoidable hinder refers to which of the following?,Illegal placement of a foot before or during the serve,Serve that hits the ceiling,"Interference, not necessarily intentional",Intimidating the opponent by playing too close,C,medium,false,
Sports,Is command of center court one of the winning tactics of singles racquetball?,No,Yes,,,B,medium,false,
Sports,Which of the following court types are allowed in racquetball?,It is played outdoors,All of these,Three-walled courts,One-walled courts,B,medium,false,
Sports,He was the first NFL player to intercept 14 passes in one season. He did this in his rookie year.,Emlenn Tunnel,Dick Lane,J.C.Caroline,Jerry Gray,B,medium,false,
Sports,He was a seventeenth round draft choice of the New York Giants out of the University of Iowa. He played for the Giants from 1948-1958. He then played  for the Green Bay Packers from 1959-1961.,J.C.Caroline,Dick Lane,Emlen Tunell,Jerry Gray,C,medium,false,
Sports,"This Philadelphia-born athlete was in five Pro Bowls, and in the 1960s All-Decade Team. In 1980, he was inducted into the Pro Football Hall of Fame.",Johnny Sample,Dennis Smith,Lem Barney,Herb Adderley,D,medium,false,
Sports,"This great player was in seven Pro Bowls, and was a seven time All-League Cornerback. He played from 1967-1977 for the Detroit Lions.",Dennis Smith,Ken Riley,Lem Barney,J.C.Caroline,C,medium,false,
Sports,He began his career before the merger of the NFL and AFL. He played for the Broncos and Raiders. He was an integral part of the Raider defense for many years. He played from 1963-1978. He was voted to the AFL All-Time Team.,Dennis Smith,J.C.Caroline,Willie Wood,Willie Brown,D,medium,false,
Sports,He played in the NFL from 1987-2003 after his college career at Purdue. Throughout most of his defensive backs career he played in Pittsburgh. He became a TV analyst for ESPN.,Herb Adderley,Rod Woodson,Terry Bradshaw,Jack Youngblood,B,medium,false,
Sports,This Hall of Famer played corner back for New England from 1972-1986 and for Oakland from 1983-1989. He played his college ball at Arizona State.,Mike Haynes,Adalius Thomas,Willie Wood,Mike Woodson,A,medium,false,
Sports,This defensive back played for San Francisco from 1961-1976. He was All-Pro four times. His brother was a great decathlon athlete and one of Robert Kennedys bodyguards.,Jimmy Johnson,Rod Woodson,Dallas Thompson,Elroy OBrien,A,medium,false,
Sports,This great defensive back played from 1964-1977 for the Dallas Cowboys after a great career at Oregon. He was selected to the Pro Bowl 10 times.,Chuck Healey,Deion Sanders,Herb Adderley,Mel Renfro,D,medium,false,
Sports,This defensive back played for Detroit from 1952-1953 and 1956-1964. Not only was he a starting defensive back but he was also the teams punter.,Dick Lane,Dick Lebeau,Ray Guy,Yale Larry,D,medium,false,
Sports,When was the first US auto race held?,1925,1905,1910,1895,D,medium,false,
Sports,Who said Driving a race car is like dancing with a chain saw.?,Brian Vickers,Richard Petty,Jeff Gordon,Cale Yarborough,D,medium,false,
Sports,What type of engine uses a combustion chamber that is shaped like half a sphere?,DECT-8,V-Tech,V-12,Hemi,D,medium,false,
Sports,"On July 2, 2008 the NHRA ruled  that Top Fuel and Funny Car races can not be longer than 1000  feet. This ruling was spurred by the accidental racetrack death of this driver.",Scott Kalitta,Robert Hight,Red Brundige,John Maintrop,A,medium,false,
Sports,What race is often referred to as The Grand Prix of Endurance?,The Grand prix of Monaco,24 Hours of Le Mans,The Indianapolis 500,The  Milan Grand Prix,B,medium,false,
Sports,"Bill France, Sr. is usually considered the founder of NASCAR. Which race course did Bill France Sr. and Bill France Jr. promote?","Martinsville, Virginia","Daytona, Florida","Darlington, South Carolina","Talladega, Alabama",B,medium,false,
Sports,Who was the first man to drive a car at at least 60 miles per hour?,Cale Yarborough,Barney Oldfield,Carl G. Fisher,Bob Burman,B,medium,false,
Sports,Where was the first NASCAR-sanctioned race held?,"Indianapolis, Indiana","Daytona, Florida","Martinsville, Virginia","Talladega, Alabama",B,medium,false,
Sports,Top Fuel race cars run on this type of fuel.,Nitromethane and Methanol,Ethanol and Nitropropane,Nitroglycerin and Methanol,Propane and Methane,A,medium,false,
Sports,Which NASCAR race was formerly called The World 600?,Food Yard 600,Aarons 600,Coca Cola 600,Southern 600,C,medium,false,
Sports,"He was the first NASCAR driver with 100 career victories, as well as the first one with 200 career victories.",Kyle Petty,Dale Earnhardt,Richard Petty,Bobby Allison,C,medium,false,
Sports,When was the first Virginia 500 held?,1949,1938,1950,1946,A,medium,false,
Sports,When was the first Daytona 500 held?,1959,1949,1946,1955,A,medium,false,
Sports,Where was the first Brickyard 400 held?,"Jackson, Mississippi","Bristol, Tennessee","Charlotte, North Carolina","Indianapolis, Indiana",D,medium,false,
Sports,Tracy Chapmans song Fast Car became an international hit when she performed it at the 70th Birthday Tribute to this famous man.,Paul Newman,Paul Simon,Nelson Mandela,"Richard Petty, Sr.",C,medium,false,
Sports,In what year did Ray Harroun win the first Indianapolis 500?,1931,1941,1911,1925,C,medium,false,
Sports,Who was the first female driver at the Indianapolis 500?,Sally Rider,Lyn St. James,Wanda Montgomery,Janet Guthrie,D,medium,false,
Sports,What was the original version of the game of volleyball called?,Mintonette,Ballonette,Setball,Netball,A,medium,false,
Sports,Where was volleyball invented?,Brazil,the USA,Cuba,Canada,B,medium,false,
Sports,The first official ball used in volleyball was created in the beginning of the 20th century by this company.,Spalding,Molten,Wilson,Gala,A,medium,false,
Sports,What was the second country after the United States to adopt volleyball?,Canada,Brazil,Mexico,Russia,A,medium,false,
Sports,Which of these is not a stroke in volleyball?,spike,bump,palm,dip,C,medium,false,
Sports,Which of these volleyball players wears a jersey in a contrasting color to the jerseys of his/her teammates?,outside hitter,libero,opposite hitter,setter,B,medium,false,
Sports,What part of the body are volleyball players permitted to contact the ball with?,hands and head,hands and arms only,hands and legs,all parts of the body,D,medium,false,
Sports,Which of these is different in the two variations of volleyball - beach and indoor?,number of sets in a match,size of court,all of these,number of players in a team,C,medium,false,
Sports,In 1987 the first World Beach Volleyball Championships was played in this country.,Russia,the Netherlands,Brazil,the USA,C,medium,false,
Sports,When did the tragic fire that killed Kane and the Undertakers parents occur according to a WrestleMania storyline?,November 8 1977,November 6 1977,November 7 1977,November 9 1977,C,medium,false,
Sports,"According to the famous Wrestlemania storyline, when the fire occurred, Kane and the Undertaker didnt see each other for years. Kane thought the Undertaker was killed in the fire, and the Undertaker thought Kane was killed in the fire.",False,True,,,B,medium,false,
Sports,How many foster homes was the Undertaker put in after his parents were killed according to a WrestleMania storyline?,1,3,0,2,C,medium,false,
Sports,"According to the WrestleMania storyline, after the fire occurred Kane didnt see his brother for years. There was one question he wanted to ask him and that question was, Why did you stay in house with us and almost die?",True,False,,,B,medium,false,
Sports,What is the name of the professional wrestling tag team consisting of The Undertaker and Kane?,The Brothers of Death,The Brothers of Destruction,The Brothers of Pain,The Brothers of Damage,B,medium,false,
Sports,Glen Thomas is the full name of the professional wrestler known as Kane.,True,False,,,B,medium,false,
Sports,The tattoo around the Undertakers neck reads Sara. Who is Sara?,His wife,His niece,His cousin,His daughter,A,medium,false,
Sports,"Kobe Bryant was born on August 23, 1978.",False,True,,,B,medium,false,
Sports,Kobe Bryants second daughter is Gianna Maria-Onore Bryant.,False,True,,,B,medium,false,
Sports,Kobe Bryant won the Naismith Prep Player of the Year Award in 1996.,False,True,,,B,medium,false,
Sports,Kobe Bryant was chosen as the 13th overall draft pick by the Los Angeles Lakers in 1996.,False,True,,,A,medium,false,
Sports,Kobe Bryant won the 1996 NBA Slam Dunk Contest.,True,False,,,B,medium,false,
Sports,Kobe Bryant scored 82 points in a single game against the Toronto Raptors.,True,False,,,B,medium,false,
Sports,Kobe Bryant has scored 50 points or more in 4 consecutive games.,True,False,,,A,medium,false,
Sports,"Kobe Bryant and the Lakers won three consecutive NBA championships: 2001, 2002, and 2003.",False,True,,,A,medium,false,
Sports,"In 2003, Kobe Bryant was accused of rape.",False,True,,,B,medium,false,
Sports,Kobe Bryant changed his jersey number from 8 to 24 during the 2006-2007 NBA season.,True,False,,,A,medium,false,
Sports,How many points are awarded to the winner of a ski jumping competition in the World Cup circuit?,10,100,50,25,B,medium,false,
Sports,Who was the first ski jumper ever to win the World Cup 3 times in a row?,Andreas Goldberger,Adam Małysz,Jens Weissflog,Matti Nykänen,B,medium,false,
Sports,"This former Finnish ski jumper is one of the best in the history of the sport with his five Olympic medals (four Golds), nine World championships medals (five Golds) and 22 Finnish championships medals (13 Golds).",Janne Ahonen,Matti Nykänen,Jens Wessflog,Adam Małysz,B,medium,false,
Sports,Ski jumpers used to jump with the skis positioned parallelly. Nowadays the skis are V-shaped during the jump. Who introduced this manner of jumping in 1988?,Jan Boklöv,Dieter Thoma,Matti Nykänen,Jens Weissflog,A,medium,false,
Sports,"Which ski jumper was badly injured in a training session in 2002, but recovered in a month to win 2 gold medals at the Salt Lake City Olympics?",Sven Hannavald,Matti Hautamaeki,Adam Małysz,Simon Ammann,D,medium,false,
Sports,Why  was the 2005/06 Four Hills Ski Jumping Tournament unique?,It was won ex equo by Janne Ahonen and Jakub Janda.,"The winner, Sven Hannawald, won all four competitions.",The winner was disqualified.,"The winner, Andreas Jacobsen, was the youngest ever in the history of the tournament .",A,medium,false,
Sports,On which hill does the World Cup ski jumping season traditionally end?,"Letalnica (formerly Velikanka) in Planica, Slovenia","Hollmenkollen in Oslo, Norway","Gross Olympiaschanze in Garmisch-Partenkirchen, Germany","Wielka Krokiew in Zakopane, Poland",A,medium,false,
Sports,Which ski jumper broke the world record in ski jump length (239m) in 2005?,Adam Małysz,Janne Ahonen,Bjoern Einar Romoeren,Roar Ljøkelsøy,C,medium,false,
Sports,Which statement is true about the British ski jumper Eddie Eagle Edwards?,He was actually a woman after a sex-change operation.,"He was unfit for the sport, had no financial support, but yet kept on jumping.",He was the first black man in the sport.,He has won the most medals at the Olympics.,B,medium,false,
Sports,Which hill is called the Mecca of ski jumping?,"Letalnica in Planica, Slovenia","Bergisel in Innsbruck, Austria","Okurayama in Sapporr, Japan","Holmenkollen in Oslo, Norway",D,medium,false,
Sports,"What is the nationality of Adam Małysz, one of the greatest stars of ski jumping?",Finnish,German,Polish,Norwegian,C,medium,false,
Sports,Who was the first Soviet Union pair to win the Winter Olympics?,Mishkatanuk  Dmitriev,Gordeeva  Grinkov,Rodnina  Zaitsev,The Protopopovs,D,medium,false,
Sports,"This figure skater made history in 1998 when he won his second Olympic Gold Medal with a different partner, who was going for her first Olympic Gold. Name the first man to win the Olympics twice with two different partners?",Maxim Marinin,Anton Sikharulidze,Artur Dmitriev,Alexei Tikhonov,C,medium,false,
Sports,"Coached by Yao Bin, this Chinese pair team have a lot of firsts under their belts. They were the first Chinese team to stand on the podium at the World Figure Skating Championships, earning silver in 1999. They later became the first Chinese team to medal at the Winter Olympics in 2002, earning the bronze, and in March of 2002 they were the first to win gold at the World Championships. Who are they?",Xue Shen  Hongbo Zhao,None of these,Qing Pang  Jion Tong,Dan  Hao Zhang,A,medium,false,
Sports,Which pair became the first to do a ratified quadruple twist?,Julia Obertas  Sergei Slavnov,Dan Zhang  Hao Zhang,Ekaterina Gordeeva  Sergei Grinkov,Xue Shen  Hongbo Zhao,A,medium,false,
Sports,"In January of 2006, Rene Inoue and John Baldwin, Jr. made history at the United States National Championships. What was their historic achievement?",They successfully executed the first throw quadruple Salchow.,They invented a lift never done before.,They successfully executed the first throw triple Axel.,They became the first Japanese-Americans to win the National Championships.,C,medium,false,
Sports,The first death spiral was performed by this legendary couple.,Kitty  Peter Caruthers,Babilonia  Gardner,Gordeeva  Grinkov,The Protopopovs,D,medium,false,
Sports,"As a child, this male pairs skater skated singles. Upon losing to a younger skater from the same town, he switched to pairs. He later became a 2-time World Champion and Olympic Champion with his partner, after overcoming a near-fatal accident. Who is he?",Jason Dunjeon,Lloyd Eisler,Maxim Marinin,Peter Caruthers,C,medium,false,
Sports,Who was the first American pair to win a World Figure Skating Championship Gold Medal?,Karol  Michael Kennedy,Kyoko Ina  Jason Dunjeon,Babilonia  Gardner,Kitty  Peter Caruthers,A,medium,false,
Sports,When was the first ice dance competition held at the World Championships?,1975,1896,1952,1901,C,medium,false,
Sports,Which country did the first World Champions in ice dance represent?,Soviet Union,France,Great Britain,Soviet Union,C,medium,false,
Sports,In what year did the legendary Jayne Torvil and Christopher Dean win their first World Championship Gold?,1981,They never won a World Championship.,1984,1982,A,medium,false,
Sports,Frances Marina Anissina and Gwendal Peizerat are famous for what incredible move?,Dance spin,A lift in which Marina lifts Gwendal,Hydroblade,Twizzles,B,medium,false,
Sports,A North American team has never won a World Championship Gold Medal in ice dance.,True,False,,,B,medium,false,
Sports,What bull was commonly referred to as “The World’s Most Dangerous Bull”?,Bodacious,Yellow Jacket,Grasshopper,Wolf Man,A,medium,false,
Sports,What World Champion bull rider had his face crushed by a bull named Bodacious?,Jerome Davis,Ty Murray,Lane Frost,Tuff Hedeman,D,medium,false,
Sports,"In the rodeo event called calf roping, riders have a rope woven within their belts. What is it called?",Jerk line,Piggin string,Tie wrap,Spare rope,A,medium,false,
Sports,What is the purpose of the piece of rope used by a calf roper?,It makes the horse stop.,It makes the horse back up.,None of these,It is used to tie the calf.,D,medium,false,
Sports,Which word refers to the bull doggers partner in the rodeo discipline known as steer wrestling?,Header,Hazer,Flanker,Heeler,B,medium,false,
Sports,What penalty does a barrel racer get for knocking down a barrel?,10 seconds,20 seconds,Disqualification,5 seconds,D,medium,false,
Sports,How must the calf be caught in the event known as calf roping?,By tripping it up,None of these,With rope only,By two feet,C,medium,false,
Sports,Which of these is considered the most common foul in timed roping rodeo events?,Improper roping,Breaking the barrier,Animal abuse,Improper equipment,B,medium,false,
Sports,How many ropes is a calf roper allowed to use in the rodeo event calf roping?,There is no restriction.,Three,Two,One,C,medium,false,
Sports,What is the primary role of a bullfighter in the rodeo event bull riding?,Protect the rider from harm,None of these,Tease the bull,Entertain the audience,A,medium,false,
Sports,What New York Mets slugger won Rookie of the Year in 1983?,George Foster,Darryl Strawberry,David Wright,Mookie Wilson,B,medium,false,
Sports,When the New York Mets traded Rick Ownbey and Neil Allen to the St. Louis Cardinals in 1983 who did they get in return?,Ron Darling,Keith Hernandez,Kevin Mitchell,Ray Knight,B,medium,false,
Sports,Gil Hodges hit the first Mets home run.,False,True,,,B,medium,false,
Sports,"in Game 6 of the 1986 World Series, which hitter was on deck when Mookie Wilson hit that infamous  groundball?",Darryl Strawberry,Howard Johnson,Kevin Elster,Lee Mazzili,B,medium,false,
Sports,Who was the New York Mets player who hit 3 home runs in one game in the 1999 National League Division Series held at Shea Stadium?,It never happened.,Carlos Delgado,Darryl Strawberry,Mike Piazza,A,medium,false,
Sports,In which of these years did the New York Mets qualify for the postseason as the National League Wild Card team?,2000 and 2004,1999 and 2000,2000 and 2003,1999 and 2004,B,medium,false,
Sports,Which country won the most medals at the 2012 Summer Olympic Games?,China,Great Britain,Russia,USA,D,medium,false,
Sports,Which of these disciplines was included for the first time in the Olympic program at the 2012 Summer Olympics?,womens weightlifting,womens boxing,mens rhythmic gymnastics,womens judo,B,medium,false,
Sports,Which of the following female swimmers did not set a world record at the 2012 Summer Olympics?,Missy Franklin,Rebecca Soni,Dana Vollmer,Elizabeth Beisel,D,medium,false,
Sports,"In what 2012 Summer Olympics athletics competition did the gold, silver and bronze medals go to Jamaica?",Womens 400 metres,Mens 100 metres,Mens 200 metres,Womens 100 metres,C,medium,false,
Sports,"What track and field athlete became double Olympic champion at the 2012 Olympic Games in London, taking gold in both the 5000 and 10,000 metres?",Mo Farah,Galen Rupp,David Rudisha,Tariku Bekele,A,medium,false,
Sports,"Which of these gymnastics disciplines, contested at the 2012 Olympic Games, was the last to be recognised as an Olympic discipline?",rhythmic gymnastics,artistic gymnastics,They all became Olympic disciplines in the same year.,trampolining,D,medium,false,
Sports,"In the 2012 Summer Olympics, this athlete won four gold and two silver medals, making him the most decorated Olympic athlete for the third Olympics in a row.",Usain Bolt,Missy Franklin,Mo Farah,Michael Phelps,D,medium,false,
Sports,Which mens national team is NOT correctly matched with the sport in which they won a gold medal in the 2012 Summer Olympics?,France - Handball,The USA - basketball,Brazil - indoor volleyball,Football - Mexico,C,medium,false,
Sports,What member of the British royal family won a silver medal in the 2012 Summer Olympics?,Prince Edward,Prince William,Zara Phillips,Prince Harry,C,medium,false,
Sports,"Some of the swimming events at the 2012 Olympic Games were held in this venue, which also hosts a race every Christmas morning for the Peter Pan Cup.",the Serpentine,the English Channel,the Avon,the Thames,A,medium,false,
Sports,What year did the New England Patriots become a franchise?,1959,1981,1989,1960,D,medium,false,
Sports,What was the first logo of the New England Patriots?,a head,a banana,a boot,a hat,D,medium,false,
Sports,What year did the New England Patriots go to their first Super Bowl?,1994,2001,1975,1986,D,medium,false,
Sports,Who did New England Patriots play against in their second Super Bowl appearance?,the Rams,the 49ers,the Cowboys,the Packers,D,medium,false,
Sports,What year did the New England Patriots win their first Super Bowl?,2003,2006,2000,2001,D,medium,false,
Sports,Who was the New England Patriots first round pick in 2006?,Sammy Morris,Laurence Maroney,Richard Seymour,Tom Brady,B,medium,false,
Sports,Who was the the New England Patriots first round draft pick in 2007?,Ellis Hobbs,Jerod Mayo,Randy Moss,Brandon Meriweather,D,medium,false,
