category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Music,"What song did Israel sing in Cannibal! The Musical, when desperation seized the miners?",a song about building a brick shelter,a song about building a city on rock n roll,a song about building a synagogue,a song about building a snowman,D,medium,false,
Music,"In the film Cannibal! The Musical, the miners run into Cyclops and tell him that they are from Nashville.  How does Cyclops know that they are lying?",They didnt know how to country line dance.,None of them know how to start up a John Deere tractor.,They cant finish the lyrics to Dixie.,They cant ride and rope broncos.,C,medium,false,
Music,"In the film Cannibal! The Musical, Packer was chosen as the guide for the trip after the occurrence of this unfortunate event.",The original guide was struck by lightning.,The original guide chickened out.,The original guide broke his leg.,The original guide went missing.,A,medium,false,
Music,"Complete this line from Beyonce’s song ‘Dangerously in Love’ end: ‘Baby I love you, you are my …’",All,Heart,Man,Life,D,medium,false,
Music,"Complete the line from Beyonce Knowles’ song ‘Deja vu’: ‘Helplessly I reminisce, don’t want to …’",Compare nobody to you,Spend another day without you,Stay far away from you,Be ever without you,A,medium,false,
Music,"Complete these lyrics from Beyonce’s song ‘Crazy in Love’: ‘Such a funny thing for me to try to explain how I’m feeling, and my … is the one to blame’.",Mom,Heart,Dad,Pride,D,medium,false,
Music,Finish this verse from Beyonce’s popular song ‘Single Ladies’: ‘If you liked it then you shoulda…’.,Made the best of it,Put a ring on it,Put your hand on it,Taken a grip on it,B,medium,false,
Music,"Complete this line from Beyonce’s song ‘Naughty Girl’: ‘Baby, the minute I feel your … your vibe is just taking over me’.",Money,Hands on me,Energy,Love for me,C,medium,false,
Music,"Finish this line from the song ‘Me, Myself  I’ by Beyonce: ‘You said that you love me but you don’t, you family told me …’",You’re planning to leave me and move on,One day I would see it on my own,You said you will leave me all alone,You’re not always sleeping in your home,B,medium,false,
Music,"What is the missing word from this line of the song ‘Beautiful Liar’ by Beyonce and Shakira: ‘Let’s not kill the …, let’s not start the fight’?",Drama,Karma,Patience,Bastard,B,medium,false,
Music,"Complete this line from Beyonce’s ballad ‘Flaws and All’: ‘I’m a … by some standards, but in your eyes I’m a queen’?",Train wreck,Peasant,Rough girl,Hot mess,B,medium,false,
Music,"Finish this line from the song ‘Baby Boy’ by Beyonce Knowles and Sean Paul: ‘In our own little world the music is the sun, the dance floor become the sea. Feels like…’.",True paradise to me,Heaven on earth to me,Love taking over me,You’re the only one I need,A,medium,false,
Music,"What word is missing from this line of the ballad ‘Listen’ by Beyonce Knowles: ‘I’m more than what you made of me, I found the … you think you gave to me’?",Voice,Light,Heart,Strength,A,medium,false,
Music,Which Radiohead album was the first to debut at Number 1 in the US chart?,Amnesiac,Hail to the Tief,Kid A,OK Computer,C,medium,false,
Music,This famous documentary by director Grant Gee follows the alternative rock band Radiohead on their world tour after the release of the album OK Computer.,This is Spinal Tap,7 Television Commercials,Meeting People is Easy,Target Market,C,medium,false,
Music,This famous producer is known for his long-running cooperation with British band Radiohead.,Nigel Godrich,Norman Whitfield,Danger Mouse,David Foster,A,medium,false,
Music,What is the name of Radioheads vocalist Thom Yorkes first solo album?,The Clock,Analyze,The Eraser,Harrowdown Hill,C,medium,false,
Music,Rock band Radiohead recorded the song Life in a Glasshouse in collaboration with this British jazz musician.,Kevin Davy,Chris Batchelor,Humphrey Lyttelton,Mick Mulligan,C,medium,false,
Music,The 1994 My Iron Lung EP marked the beginning of a long collaborative working relationship between Radiohead and this artist.,Alfred Wainwright,Stanley Donwood,Martin Handford,Phil May,B,medium,false,
Music,Which of these Radiohead songs contains references to The Hitchhickers Guide to the Galaxy?,Subterranean Homesick Alien,Hunting Bears,Paranoid Android,Pyramid Song,C,medium,false,
Music,The Gloaming is the alternative title of this Radiohead album and also the name of one of its tracks.,Hail to the Thief,In Rainbows,Kid A,Amnesiac,A,medium,false,
Music,Radiohead initially released this album as a digital download that customers could order for whatever price they decide.,In Rainbows,Amnesiac,Kid A,OK Computer,A,medium,false,
Music,"To promote the release of this single, Radiohead started a competition for fans to create their own remixes of the song.",Videotape,Nude,Jigsaw Falling into Place,Bodysnatchers,B,medium,false,
Music,The first track of Linkin Parks album Reanimation is entitled Opening. Which two members of Linkin Park perform on this track?,Rob Bourdon and Chester Bennington,Dave Phoenix Farrell and Mike Shinoda,Chester Bennington and Mike Shinoda,Joe Hahn and Brad Delson,B,medium,false,
Music,The song Pts.Of.Athrty from Linkin Parks album Reanimation was released as a single with which other song from the album as its B-side?,Plc.4 Mie Hæd,H! Vltg3,Enth E Nd,Frgt/10,B,medium,false,
Music,"The song Enth E Nd from Linkin Parks album Reanimation is a remix of their immensely popular song In The End. The original was mainly about failing in a relationship, focusing on how the singer screwed up. How is the theme of the remix different?",The song pins the blame of the failed relationship on the other person instead of on the singer,The song is about the singers relationship with his parents.,The song focuses on how nothing actually matters.,"The song is more positive, focusing on a good relationship.",A,medium,false,
Music,The song Frgt/10 from Linkin Parks album Reanimation followed the theme of the album in collaborations with other artists. Which of these artists did Linkin Park not collaborate with on this song?,Chairman Hahn,Chali 2na,Jonathan Davis,The Alchemist,C,medium,false,
Music,The song P5hng Me A*wy from Linkin Parks album Reanimation is often played at the bands concerts.,True,False,,,A,medium,false,
Music,The song X-Ecutioner Style from Linkin Parks album Reanimation is one of only two new full length songs on the album.,True,False,,,B,medium,false,
Music,The song H! Vltg3 from Linkin Parks album Reanimation is one of a very few songs from the band to feature profanity. Which of these songs from Linkin Park does not have any profanity?,Given Up,Dont Stay,Hands Held High,X-Ecutioner Style,B,medium,false,
Music,One of the tracks from Linkin Parks album Reanimation is a remix of the song With You. Its title in the remix album is WTHYou”.,False,True,,,A,medium,false,
Music,The song Ntr/Mission is an interlude track from Linkin Parks album Reanimation. What is the internet language that most of the titles of the tracks on the album are based on?,Chatspeak,Hacker Slang,Haxor,Leet,D,medium,false,
Music,The song Rnw@y from Linkin Parks album Reanimation was the third single released from the album.,False,True,,,A,medium,false,
Music,The song [[MyDsmbr]] from Linkin Parks album Reanimation is a remix of the song My December. What single was My December released on as a B-side?,Papercut,In The End,One Step Closer,Crawling,C,medium,false,
Music,The song Kyur4 Th Ich from Linkin Parks album Reanimation features more lyrics than the original song it was remixed from.,True,False,,,A,medium,false,
Music,The song 1stp Klosr from Linkin Parks album Reanimation features the lead singer of which band?,Staind,Slipknot,KoЯn,Tool,C,medium,false,
Music,The song KRWLING from Linkin Parks album Reanimation features what stringed instrument?,Sitar,Oud,Viola,Cello,D,medium,false,
Music,What was the real name of Joss Stone?,Josefyne Anne Stilson,Josiane Beth Stone,Jocelyn Eve Stoker,Josee Mary Steel,C,medium,false,
Music,In 2006 Joss Stone made her acting debut as the witch Angela in this movie.,Eragon,Charmed Gone with the Witches,The Witches Hammer,Alatriste,A,medium,false,
Music,"Released in 2003 by Relentless Records, this was the first studio album by Joss Stone.",Introducing Joss Stone,"Mind, Body  Soul",The Soul Sessions,Colour Me Free,C,medium,false,
Music,In 2009 Joss Stone made her television acting debut in the third season of these series.,Heroes,Fantastic Four,Sex and The City,The Tudors,D,medium,false,
Music,Which of these Grammy Awards did Joss Stone win in 2007?,Best Female Pop Vocal Performance,Best RB Performance by a Duo or Group with Vocals,Best New Artist,Best Pop Vocal Album,B,medium,false,
Music,Joss Stone was nominated in this category at the British Awards in 2005.,British Female Solo Artist,British Urban Act,all of these,British Breakthrough Act,C,medium,false,
Music,"When Joss Stone was 14, she auditioned for this television talent show singing Aretha Franklins You Make Me Feel Like A Natural Woman and Whitney Hustons Its Not Right but Its Okay.",Stars in Their Eyes,Pop Idol,Star for a Night,The X Factor,C,medium,false,
Music,"In December 2007, Joss Stone performed live with this country singer on the television show CMT Crossroads.",Martina McBride,Shania Twain,LeeAnn Rimes,Carrie Underwood,C,medium,false,
Music,On 26 March 2009 Joss Stone appeared on American Idol and performed a duet with this Motown artist.,James Brown,none of these,Smokey Robinson,Steve Wonder,C,medium,false,
Music,"In 2005 Joss Stone sang What Ever Happened to the Heroes, which was written by Pink, Billy Mann, and Christopher Rojas. It was from the soundtrack to this movie.",Sex and the City,Alfie,Fantastic Four,Heroes,C,medium,false,
Music,"In the musical The Light in the Piazza, this item flies away from Clara during the first song, Statues and Stories. Fabrizio catches it and returns it to Clara which starts the soon-to-be love.",None of these,Her glove,Her hat,Her guide book,C,medium,false,
Music,This is the first Italian city Clara and Margaret visit in the musical The Light in the Piazza. Here they meet Fabrizio and Clara falls in love.,Milan,In the country-side,Firenze,Rome,C,medium,false,
Music,Is there any singing in Italian in The Light in the Piazza?,Yes,No,,,A,medium,false,
Music,"What is the name of the song in the musical The Light in the Piazza during which Clara becomes lost and goes crazy, until Margaret finds her and takes her to the hotel room?",Claras Interlude,Dividing Day,Hysteria,Cara,C,medium,false,
Music,"In the The Light in the Piazza song Say It Somehow, Clara proposes to Fabrizio and he says  ...It is mine to ask and then he proposes to her.",False,True,,,B,medium,false,
Music,"In the song Aiutami from the musical The Light in the Piazza, this character says Aiutami means help me in Italian. I dont speak any English, but I have to tell you whats going on.",Singora Naccarelli,A tour guide,Clara Johnson,Franca Naccarelli,A,medium,false,
Music,"According to Margaret Johnson, in The Light in the Piazza, Clara became an adult with the mind of a twelve-year-old at her 12th birthday, when she was kicked on the head by what animal?",A monkey,A cow,A dog,A pony,D,medium,false,
Music,"Is it true that at the end of the musical The Light in the Piazza, Clara returns home with her mother, Margaret and they live happily-ever-after with Claras father and Margarets husband Roy.",No,Yes,,,A,medium,false,
Music,What is the final song of the musical The Light in the Piazza?,Love to Me,Fable,The Light in the Piazza,The Beauty Is,B,medium,false,
Music,Which of these nominees won the Academy Award for Best Original Song for 1981?,For Your Eyes Only from For Your Eyes Only,Arthurs Theme (Best That You Can Do) from Arthur,The First Time It Happens from The Great Muppet Caper,Endless Love from Endless Love,B,medium,false,
Music,What song received the Academy Award for Best Original Song at the 55th ceremony in 1983?,Eye of the Tiger from Rocky III,How Do You Keep the Music Playing? from Best Friends,It Might Be You from Tootsie,Up Where We Belong from An Officer and a Gentleman,D,medium,false,
Music,Name he winner of the Academy Award for Best Original Song for 1983.,The Way He Makes Me Feel from Yentl,Maniac from Flashdance,"Papa, Can You Hear Me? from Yentl",Flashdance... What a Feeling from Flashdance,D,medium,false,
Music,What song won the Academy Award for Best Original Song for 1984?,I Just Called to Say I Love You from The Woman in Red,Against All Odds (Take a Look at Me Now) from Against All Odds,Ghostbusters from Ghostbusters,Footloose from Footloose,A,medium,false,
Music,Name the winner the Academy Award for Best Original Song for 1985.,Separate Lives from White Nights,The Power of Love from Back to the Future,Miss Celies Blues (Sister) from The Color Purple,"Say You, Say Me from White Nights",D,medium,false,
Music,This song won in the category Best Original Song at the 59th Academy Awards ceremony in 1987.,"Glory of Love from The Karate Kid, Part II",Somewhere Out There from An American Tail,Take My Breath Away from Top Gun,Life in a Looking Glass from Thats Life!,C,medium,false,
Music,Name the winner of the Academy Award for Best Original Song for 1987.,Nothings Gonna Stop Us Now from Mannequin,Storybook Love The Princess Bride,(Ive Had) The Time of My Life from Dirty Dancing,Shakedown from Beverly Hills Cop II,C,medium,false,
Music,This song won the Oscar for Best Original Song for 1988.,Two Hearts from Buster,None of these,Let the River Run from Working Girl,Calling You from Bagdad Cafe,C,medium,false,
Music,What song received the Oscar for Best Original Song at the 62nd ceremony in 1990?,The Girl Who Used To Be Me from Shirley Valentine,Under the Sea from The Little Mermaid,After All from Chances Are,Kiss the Girl from The Little Mermaid,B,medium,false,
Music,"The following lyrics are from a song by Finnish band Nightwish, included in the 2004 album Once:",,,,,A,medium,false,
Music,"Tarja Turunen, a former lead singer of the power metal band Nightwish, was born in what year?",1974,1978,1977,1972,C,medium,false,
Music,"Complete these lyrics from the song Wishmaster, featured in the third album of Finnish group, Nightwish:",,,,,A,medium,false,
Music,"Tapio Wilska, famous as the main vocalist of the heavy metal band Sethian, sings the male vocals of which song, recorded by Nightwish?",Planet Hell,The Pharaoh Sails to Orion,Beauty and the Beast,Over the Hills and Far Away,B,medium,false,
Music,"Which is Nightwishs debut album, released in 1997?",None of these,Wishmaster,Angels Fall First,Angel,C,medium,false,
Music,"Over the Hills and Far Away, a song by Gary Moore, was covered by Finnish band Nightwish.",False,True,,,B,medium,false,
Music,"In 1996, this keyboardist and songwriter asked Emppu Vuorinen and Tarja Turunen to join his project, thus forming power metal band Nightwish.",Jukka Nevalainen,Tuomas Holopainen,Sami Vanska,Marco Hietala,B,medium,false,
Music,"Bassist Sami Vanska joined Nightwish for their second studio album, Oceanborn.",False,True,,,B,medium,false,
Music,"What was the inspiration for Madonnas 1995 music video Bedtime Story, one of the priciest videos in history?",Her first pregnancy,Female surrealist painters,A science fiction novel,A movie,B,medium,false,
Music,"What celebrated musician performed the 2002 song Freeek!, whose video is one of the most expensive of all time?",George Michael,Robbie Williams,Lenny Kravitz,Justin Timberlake,A,medium,false,
Music,What celebrity was featured in Michael Jacksons superexpensive music video Black or White?,Tyra Banks,All of these,Macaulay Culkin,George Wendt,B,medium,false,
Music,What event does the 1992 music video November Rain by Guns N Roses depict?,Baptizing,Birth,Wedding,Earthquake,C,medium,false,
Music,What does Busta Rhymes transform into in his costly 1999 music video Whats It Gonna Be?! featuring Janet Jackson?,A tiger,A monument,A car,Raindrops,D,medium,false,
Music,"What band performed the 1984 song The Wild Boys, whose video was extremely pricey and inventive at the time?",Duran Duran,The Rolling Stones,Wham!,a-ha,A,medium,false,
Music,In what country is Michael Jacksons 1992 music video Remember the Time set?,China,India,Egypt,Australia,C,medium,false,
Music,What type of outfit does Britney Spears wear in the beginning and end of her 2004 music video Toxic?,Police officer outfit,Bridal gown,Flight attendant outfit,Nurse outfit,C,medium,false,
Music,"What popular girl band performed the 1999 song Unpretty, whose video cost more than a million dollars?",Spice Girls,Salt-n-Pepa,Destinys Child,TLC,D,medium,false,
Music,What kind of hideous creature does Michael Jackson turn into in his 1983 video Thriller?,Ghost,Zombie,Werewolf,Vampire,B,medium,false,
Music,In what country was Lauryn Hill born?,Germany,United States,Nigeria,Philippines,B,medium,false,
Music,Which of these statements is true about Lauryn Hills student life?,She was a very active student,She dropped out of high school,She wasnt a very good student,She never went so school,A,medium,false,
Music,Which of the two male members of the Fugees has Lauryn hill dated?,Wyclef Jean,Neither of them,Pras Michel,Both of them,A,medium,false,
Music,The son of which of these great musicians is the father of Lauryn Hills children?,Bob Marley,Luther Vandross,Julio Iglesias,Jimmy Hendrix,A,medium,false,
Music,What is the name of Lauryn Hills firstborn son?,Zion,Jesus,Moses,Joshua,A,medium,false,
Music,In which of these TV soap operas did Lauryn Hill appear at the very beginning of her acting career?,Sons and Daughters,Dallas,The Bold And The Beautiful,As The World Turns,D,medium,false,
Music,Which of these gospel songs does Lauryn Hill perform at the gospel competition in the Sister Act 2 movie?,Rain Down,Amazing Grace,"Joyful, Joyful",His Eye Is on the Sparrow,C,medium,false,
Music,What is the name of Lauryn Hills debut solo studio album?,The Miseducation Of Lauryn Hill,The Sisterhood,The Soul Of A Child,The Heat,A,medium,false,
Music,"Finish the lyrics of Lauryn Hills song Everything Is Everything: Tomorrow our seed will grow, all we need is...",Meditation,Education,Consolation,Dedication,D,medium,false,
Music,"Complete the verse from Lauryn Hills song Ex-Factor: It could all be so simple, but youd rather make it hard. Loving you is like ...",...a battle,...nothing in history,...a drama,...fire,A,medium,false,
Music,"In the Grateful Dead song Peggy-o, what was the name of Peggys love interest?",Soldier-o,William-o,Jack-a-roe,Sweet stranger-o,B,medium,false,
Music,What is love compared to in the Grateful Dead song They Love Each Other?,The pourin rain,A ton of bricks,"500,000 tons of steel",A diesel train,D,medium,false,
Music,What must be risked in order to gain the affections of the lady with a fan according to a song by The Grateful Dead?,The storytellers gold,Uncertain pains of hell,"All, in time",Sullen wings of fortune,B,medium,false,
Music,"The song Jack-a-roe by The Grateful Dead ends with Jack dying on the field of battle, struck down by a cannonball.",False,True,,,A,medium,false,
Music,During what time of day does the singer get a little lonely in the song by The Grateful Dead Turn on Your Lovelight?,late in the evenin,in the early mornin,just about suppertime,in the middle of the night,D,medium,false,
Music,"In the song El Paso by The Grateful Dead, the crooner is in love with a Mexican girl named Rosita.",False,True,,,A,medium,false,
Music,Which of these does not describe Billie Jeans appearance in Bob Weirs song Mexicali Blues?,all the french perfume youd care to smell,an anklet made of gold,a ruffled dress,raven hair,B,medium,false,
Music,Vanilla Ice lost his rights to the song Ice Ice Baby for illegally sampling Under Pressure. Who sang the original song?,None of these,Queen,Both of these,David Bowie,C,medium,false,
Music,Just the Two of Us sampled an old song of the same name. Who sang the original?,Al Green,Bill Withers,Marvin Gaye,Clarence Carter,B,medium,false,
Music,Mariah Carey had a hit with Fantasy. What was the original title of the song sang by the Tom Tom Club?,Genius of Love,Fantasy,None of these,Boyfriend,A,medium,false,
Music,What song from Nirvanas album Nevermind contains these lyrics: With the lights out its less dangerous Here we are now Entertain us I feel stupid and contagious Here we are now Entertain us?,Heart-Shaped Box,All Apologies,Smells Like Teen Spirit,Lithium,C,medium,false,
Music,What song from Nirvanas album In Utero contains the following lyrics: Hey! Wait! Ive got a new complaint Forever in debt to your priceless advice?,All Apologies,Heart-Shaped Box,Lithium,Polly,B,medium,false,
Music,In which In Utero song is the line Im not the only one sung 12 times?,Sliver,Come As You Are,Rape Me,All Apologies,C,medium,false,
Music,This song is from Nirvanas album In Utero: Give me a Leonard Cohen afterworld So I can sigh eternally Im so tired I cant sleep Im a liar and a thief,Heart-Shaped Box,Aneurysm,Lithium,Pennyroyal Tea,D,medium,false,
Music,What cover song from Nirvanas album Bleach contains these lyrics: Would you believe me when I tell you You are the queen of my heart Please dont deceive me when I hurt you Just aint the way it seems?,About a Girl,Rape Me,Love Buzz,Lithium,C,medium,false,
Music,"What song from Nirvanas album Nevermind contains the lyrics, Hes the one Who likes all our pretty songs And he likes to sing along And he likes to shoot his gun?",In Bloom,Lithium,All Apologies,Come As You Are,A,medium,false,
Music,"In this song off the Nevermind album, the phrase And I swear that I dont have a gun No I dont have a gun is sung 6 times.",Polly,Rape Me,In Bloom,Come As You Are,D,medium,false,
Music,"In which In Utero song are the lyrics, In the sun In the sun I feel as one In the sun In the sun Married, Maried, Maried! Buried!?",All Apologies,In Bloom,Love Buzz,Pennyroyal Tea,A,medium,false,
Music,"What song on Bleach and Unplugged in New York contains the lyrics, Ill take advantage while You hang me out to dry But I cant see you every night Free?",Blew,In Bloom,All Apologies,About a Girl,D,medium,false,
Music,"What song from Nirvanas album Nevermind contains the lines, It isnt me We have some seed Let me clip Your dirty wings?",About a Girl,Lithium,Heart-Shaped Box,Polly,D,medium,false,
Music,Which country is the band Lostprophets from?,Scotland,England,Ireland,Wales,D,medium,false,
Music,"Ian Watkins sings lead vocals for Lostprophets. However, he originally started out playing which instrument for the band?",Drums,Guitar,Bass,Keyboard,A,medium,false,
Music,What is the first known recording of the band Lostprophets entitled?,The Fake Sound Of Progress,Para Todas Las Putas Celosas,4:AM Forever,Here Comes The Party,D,medium,false,
Music,What is the name of Lostprophets first single?,Shinobi Vs. Dragon Ninja,The Fake Sound of Progress,The Handsome Life of Swing,Here Comes the Party,A,medium,false,
Music,Which one of these labels did Lostprophets not perform under during their first three albums?,Columbia Records,Visible Noise,Island,Sony BMG Music Entertainment,C,medium,false,
Music,What was the original name of the band Losptrophets?,Lozstprophetz,Lost Prophets,Lozt Prophetz,Lawstprawphets,C,medium,false,
Music,"The song Burn, Burn by Lostprophets was used in the soundtrack of the game Need For Speed: Underground.",False,True,,,A,medium,false,
Music,Which member of the band Lostprophets plays the keyboard?,Jamie Oliver,Stuart Richardson,Lee Gaze,Mike Lewis,A,medium,false,
Music,The band Lostprophets performed at Ozzfest in 2001.,False,True,,,A,medium,false,
Music,Which of these songs by Lostprophets was not released as a single?,Kobrakai,Last Train Home,4:AM Forever,A Town Called Hypocrisy,A,medium,false,
Music,Of what descent is George Michaels father?,Romanian,Turkish,Greek,Macedonian,C,medium,false,
Music,"What musical instrument did George Michael study as a teen, with Gwen Johnson?",Piano,Guitar,Trumpet,Violin,D,medium,false,
Music,Name the first musical band of which George Michael was a member.,The Executive,The Manager,C.E.O.,The Director,A,medium,false,
Music,"What was the title of George Michaels debut solo album, released in 1987?",Faith,George Michael,Hope,Bigger,A,medium,false,
Music,George Michael wrote the song Jesus to a Child as a tribute to this person who died in March 1993.,His mother,His sister,His lover,His father,C,medium,false,
Music,Some of the biggest supermodels of the 1990s appear in this 1990 George Michael music video.,Faith,I Want Your Sex,Fastlove,Freedom! 90,D,medium,false,
Music,In what city was George Michael arrested in 1998 for engaging in a lewd act in a public toilet?,Los Angeles,New York,Beverly Hills,San Francisco,C,medium,false,
Music,What is the title of the autobiographical book released by George Michael in 1991?,Intimate,Closeup,Personal,Bare,D,medium,false,
Music,I Knew You Were Waiting (For Me) is a Grammy-winning song recorded by George Michael and this female musician.,Aretha Franklin,Mary J. Blige,Whitney Houston,Diana Ross,A,medium,false,
Music,"Complete this line of Beyonce’s song ‘Ring the Alarm’: ‘Tell me how should I feel when I know what I know, and … telling me you’re a dog’?",Everybody around me,The people that have seen you,My family and homies,My female intuition,D,medium,false,
Music,"Find the missing word in this line from Beyonce’s song ‘Work It Out’: ‘Treat my body like a …, you got to keep on strumming’",Guitar,Banjo,Double bass,Violin,A,medium,false,
Music,"Complete the line from Beyonce’s song ‘One Night Only’: ‘I have no doubt that I could love you forever, the only trouble is …’",I really don’t have the time,My heart is running out of time,I feel ready to draw the line,I really can’t stand your mom,A,medium,false,
Music,Complete this verse from the song ‘Suga Mama’ by Beyonce: ‘It’s so good to the point that I’d…’,Want no one else to touch me no more,Give you anything to make you my own,Do anything to keep you home,Never ever wanna leave you alone,C,medium,false,
Music,"Finish this line from Beyonce and Jay-Z’s song ‘03 Bonnie  Clyde’: ‘I’d be there for you, if somebody hurt you, even if that somebody was …’.",Me,She,A thug,Big,A,medium,false,
Music,"What is the missing word from this line of Beyonce’s ballad ‘Halo’: ‘You’re the only one that I want, think Im addicted to your …’?",Eyes,Light,Love,Smile,B,medium,false,
Music,What is the missing phrase from Beyonce’s song ‘Get Me Bodied’: ‘Get me bodied - that means … while we grind to the beat’?,My heart’s on my sleeve,Tonight we won’t sleep,Come closer to me,You’re all that I need,C,medium,false,
Music,"Finish the opening line from the song ‘If I Were a Boy’ by Beyonce: ‘If I were a boy even just for I day, I’d …’.",Put on what I wanted,Hurt the one I wanted,Roll out of bed in the morning,Do what I always wanted,C,medium,false,
Music,Complete this line from Beyonce’s ballad ‘Wishing on a Star’: ‘And Im wishing on the rainbows that I see. Im wishing on the people who …’,Really dream,Stay with me,Have a dream,Follow me,A,medium,false,
Music,What is the missing phrase from Beyonce’s song ‘Sweet Dreams’: ‘You can be a sweet dream or a …’?,Nasty ol’ nightmare,Beautiful nightmare,Sleepless night out there,Vision beyond compare,B,medium,false,
Music,What European country does the band Epica originate from?,Netherlands,Germany,Norway,Finland,A,medium,false,
Music,"Simone Simons, known as the lead vocalist of metal ensemble Epica, was born in this year.",1974,1985,1977,1981,B,medium,false,
Music,What is the name of Epicas second studio album?,The Phantom Agony,Consign to Oblivion,The Divine Conspiracy,The Score - An Epic Journey (2005,B,medium,false,
Music,"In 2007, Simone Simons nearly left Epica to join Finnish symphonic metal band Nightwish, after the departure of vocalist Tarja Turunen.",False,True,,,A,medium,false,
Music,"What Epica song do these lyrics belong to: Its a place where your wish will be granted Come, youll see Im right?",Safeguard To Paradise,Trois Vierges,Chasing The Dragon,Sancta Terra,D,medium,false,
Music,Simone Simons brother is a former member of Epica. What instrument did he play?,Piano,Drums,Bass,Guitar,B,medium,false,
Music,Which of the following bands features Simone Simmons on their song Web of Lies?,Sirenia,Ayreon,Leaves Eyes,Visions of Atlantis,B,medium,false,
Music,"Before founding Epica, guitarist Mark Jansen was a member of this band.",Within Temptation,Nightwish,The Gathering,After Forever,D,medium,false,
Music,What Epica song contains these lyrics: When the beautiful unreality holds out its hand Its better not to lose yourself in blind faith?,Run For A Fall,Living a Lie,Seif Al Din,Dance Of Fate,C,medium,false,
Music,To what tune are the words for Al N Yetta set?,Im a Betta from Suwetta,Me and My Baby,Alouette,Take a Letta,C,medium,false,
Music,"In the first verse of the song Al N Yetta, Al and Yetta are sitting together doing what?",playing poker,playing snooker,making love,watching TV,D,medium,false,
Music,"In the song Al N Yetta, while sitting together, Al n Yetta decide to munch on what?",carrot sticks,nuts,crackers,popcorn,D,medium,false,
Music,To finish the stanza Al makes what rhyme about Dorothy Gish in the song Al N Yetta?,make a wish,smells like fish,what a dish,call her Tish,C,medium,false,
Music,"In the song Al N Yetta, Mister Ed rhymes with stay in bed. Who is the other person that joins them in bed with Mister Ed?",Mrs. Ed,Dracula,Wolfman,Frankenstein,D,medium,false,
Music,Al n Yetta from the self-titled song are fans of Art Linkletta and love to sing along with Mitch. What TV show do they enjoy watching reruns of?,December Bride,Peter Gunn,Lassie,Lone Ranger,A,medium,false,
Music,"There are four shows that Al n Yetta watch in the song of the same name. Three of them are Gunsmoke, Bonanza, and Ben Casey. What is the fourth one?",Doctor Jim Kildaire,I Love Lucy,My Little Margie,"Marcus Welby, M.D.",A,medium,false,
Music,"Watching TV for so long, Al n Yetta enjoyed third reruns of what show?",The Millionaire,Dragnet,Perry Mason,Dennis the Menace,A,medium,false,
Music,"In the song Al N Yetta, Al n Yetta enjoyed fourth reruns of what show?",The Brady Bunch,Yogi Bear Show,Hawaii Five-O,F Troop,B,medium,false,
Music,All n Yetta love to watch Loretta (Young) when she enters through that fancy door. The Real McCoys and The Bowery Boys are on Al n Yettas itinerary with who else?,Walter Cronkite,Joey Bishop,John Cameron Swayze,Ed Sullivan,A,medium,false,
Music,"In the song Al N Yetta, while they both watched Meet the Press Yetta yearned for something or someone. What?",Game of chess,Sexy dress,Elliot Ness,Rudolf Hess,C,medium,false,
Music,Al n Yetta watched an operetta. Who told them what they saw?,Arturo Toscanini,Carol Burnett,Jimmy Durante,Leonard Bernstein,D,medium,false,
Music,"After watching an operetta, Al n Yetta decided to switch to a quiz show. Which one?",Beat the Clock,Whats My Line,Ive Got a Secret,You Bet Your Life,B,medium,false,
Music,"In the song Al N Yetta, what did Al tell Yetta that upsetta?",picture tube had blown,doorbell rang,lights went out,telephone rang,A,medium,false,
Music,"In the song Al N Yetta, from Hail, Bernstein - Whats My Line to Dorothy Gish - what a dish, how many other rhyming lines are in between?",5,7,6,3,A,medium,false,
Music,"What 2005 song by 30 Seconds to Mars opens with the line I wont suffer, be broken...?",The Kill,A Beautiful Lie,Attack,From Yesterday,C,medium,false,
Music,Ive been thinking of everything I used to want to be... is the opening line of what 2008 single by 30 Seconds to Mars?,The Story,A Beautiful Lie,The Hunter,The Mission,A,medium,false,
Music,"What song by 30 Seconds to Mars contains the lyrics, Is this the only evidence that proves it, a photograph of you and I?",Was It a Dream,From Yesterday,The Kill,93 Million Miles,A,medium,false,
Music,"What single, released in 2008 by 30 Seconds to Mars includes the lyrics, Try to let go of the truth, the battles of the youth, cause this is just a game...?",A Beautiful Lie,The Mission,From Yesterday,Buddha for Mary,A,medium,false,
Music,"What song by 30 Seconds to Mars contains the lyrics, Come, break me down, bury me, bury me, I am finished with you?",Edge of the Earth,Echelon,From Yesterday,The Kill,D,medium,false,
Music,"What song by 30 Seconds to Mars opens with the question, Did we create a modern myth?",Was It a Dream,A Modern Myth,From Yesterday,Attack,B,medium,false,
Music,"What song by 30 Seconds to Mars contains the line, On a mountain he sits...?",From Yesterday,The Kill,Attack,The Fantasy,A,medium,false,
Music,"What 30 Seconds to Mars song includes the lyrics, Mary was a different girl Had a thing for astronauts?",Echelon,The Fantasy,The Mission,Buddha for Mary,D,medium,false,
Music,"If I said People Without a Special Interest in the Fields of Da Vinci, Michelangelo and Picasso Are Not Welcome is an alternate title to a Talking Heads song from the album More Songs About Buildings and Food, I would be correct, wouldnt I?",Yes,No,,,A,medium,false,
